001 , Cholera
641.2 , Premature separation of placenta
641.3 , Antepartum hemorrhage associated with coagulation defects
641.8 , Other antepartum hemorrhage
641.9 , Unspecified antepartum hemorrhage
642 , Hypertension complicating pregnancy, childbirth, and the puerperium
642.0 , Benign essential hypertension complicating pregnancy, childbirth, and the puerperium
642.1 , Hypertension secondary to renal disease, complicating pregnancy, childbirth, and the puerperium
642.2 , Other pre-existing hypertension complicating pregnancy, childbirth, and the puerperium
642.3 , Transient hypertension of pregnancy
642.4 , Mild or unspecified pre-eclampsia
642.5 , Severe pre-eclampsia
642.6 , Eclampsia
642.7 , Pre-eclampsia or eclampsia superimposed on pre-existing hypertension
642.9 , Unspecified hypertension complicating pregnancy, childbirth, or the puerperium
643 , Excessive vomiting in pregnancy
643.0 , Mild hyperemesis gravidarum
643.1 , Hyperemesis gravidarum with metabolic disturbance
643.2 , Late vomiting of pregnancy
643.8 , Other vomiting complicating pregnancy
643.9 , Unspecified vomiting of pregnancy
644 , Early or threatened labor
644.0 , Threatened premature labor
644.1 , Other threatened labor
644.2 , Early onset of delivery
645 , Late pregnancy
645.1 , Post term pregnancy
645.2 , Prolonged pregnancy
646 , Other complications of pregnancy, not elsewhere classified
646.0 , Papyraceous fetus
646.1 , Edema or excessive weight gain in pregnancy, without mention of hypertension
646.2 , Unspecified renal disease in pregnancy, without mention of hypertension
646.3 , Habitual aborter
646.4 , Peripheral neuritis in pregnancy
646.5 , Asymptomatic bacteriuria in pregnancy
646.6 , Infections of genitourinary tract in pregnancy
646.7 , Liver disorders in pregnancy
646.8 , Other specified complications of pregnancy
646.9 , Unspecified complication of pregnancy
647 , Infectious and parasitic conditions in the mother classifiable elsewhere, but complicating pregnancy, childbirth, or the puerperium
647.0 , Syphilis
647.1 , Gonorrhea
647.2 , Other venereal diseases
647.3 , Tuberculosis
647.4 , Malaria
647.5 , Rubella
647.6 , Other viral diseases
647.8 , Other specified infectious and parasitic diseases
647.9 , Unspecified infection or infestation
648 , Other current conditions in the mother classifiable elsewhere, but complicating pregnancy, childbirth, or the puerperium
648.0 , Diabetes mellitus
648.1 , Thyroid dysfunction
648.2 , Anemia
648.3 , Drug dependence
648.4 , Mental disorders
648.5 , Congenital cardiovascular disorders
648.6 , Other cardiovascular diseases
648.7 , Bone and joint disorders of back, pelvis, and lower limbs
648.8 , Abnormal glucose tolerance
648.9 , Other current conditions classifiable elsewhere
649 , Other conditions or status of the mother complicating pregnancy, childbirth, or the puerperium
649.0 , Tobacco use disorder complicating pregnancy, childbirth, or the puerperium
649.1 , Obesity complicating pregnancy, childbirth, or the puerperium
649.2 , Bariatric surgery status complicating pregnancy, childbirth, or the puerperium
649.3 , Coagulation defects complicating pregnancy, childbirth, or the puerperium
649.4 , Epilepsy complicating pregnancy, childbirth, or the puerperium
649.5 , Spotting complicating pregnancy
649.6 , Uterine size date discrepancy
0 , unspecified as to episode of care or not applicable
1 , delivered, with or without mention of antepartum condition
2 , delivered, with mention of postpartum complication
3 , antepartum condition or complication
4 , postpartum condition or complication
650 , Normal delivery
651 , Multiple gestation
651.0 , Twin pregnancy
651.1 , Triplet pregnancy
651.2 , Quadruplet pregnancy
651.3 , Twin pregnancy with fetal loss and retention of one fetus
651.4 , Triplet pregnancy with fetal loss and retention of one or more fetus(es)
651.5 , Quadruplet pregnancy with fetal loss and retention of one or more fetus(es)
651.6 , Other multiple pregnancy with fetal loss and retention of one or more fetus(es)
651.7 , Multiple gestation following (elective) fetal reduction
651.8 , Other specified multiple gestation
651.9 , Unspecified multiple gestation
652 , Malposition and malpresentation of fetus
652.0 , Unstable lie
652.1 , Breech or other malpresentation successfully converted to cephalic presentation
652.2 , Breech presentation without mention of version
652.3 , Transverse or oblique presentation
652.4 , Face or brow presentation
652.5 , High head at term
652.6 , Multiple gestation with malpresentation of one fetus or more
652.7 , Prolapsed arm
652.8 , Other specified malposition or malpresentation
652.9 , Unspecified malposition or malpresentation
653 , Disproportion
653.0 , Major abnormality of bony pelvis, not further specified
653.1 , Generally contracted pelvis
653.2 , Inlet contraction of pelvis
653.3 , Outlet contraction of pelvis
653.4 , Fetopelvic disproportion
653.5 , Unusually large fetus causing disproportion
653.6 , Hydrocephalic fetus causing disproportion
653.7 , Other fetal abnormality causing disproportion
653.8 , Disproportion of other origin
653.9 , Unspecified disproportion
654 , Abnormality of organs and soft tissues of pelvis
654.0 , Congenital abnormalities of uterus
654.1 , Tumors of body of uterus
654.2 , Previous cesarean delivery
654.3 , Retroverted and incarcerated gravid uterus
654.4 , Other abnormalities in shape or position of gravid uterus and of neighboring structures
654.5 , Cervical incompetence
654.6 , Other congenital or acquired abnormality of cervix
654.7 , Congenital or acquired abnormality of vagina
654.8 , Congenital or acquired abnormality of vulva
654.9 , Other and unspecified
655 , Known or suspected fetal abnormality affecting management of mother
655.0 , Central nervous system malformation in fetus
655.1 , Chromosomal abnormality in fetus
655.2 , Hereditary disease in family possibly affecting fetus
655.3 , Suspected damage to fetus from viral disease in the mother
655.4 , Suspected damage to fetus from other disease in the mother
655.5 , Suspected damage to fetus from drugs
655.6 , Suspected damage to fetus from radiation
655.7 , Decreased fetal movements
655.8 , Other known or suspected fetal abnormality, not elsewhere classified
655.9 , Unspecified
656 , Other fetal and placental problems affecting management of mother
656.0 , Fetal-maternal hemorrhage
656.1 , Rhesus isoimmunization
656.2 , Isoimmunization from other and unspecified blood-group incompatibility
656.3 , Fetal distress
656.4 , Intrauterine death
656.5 , Poor fetal growth
656.6 , Excessive fetal growth
656.7 , Other placental conditions
656.8 , Other specified fetal and placental problems
656.9 , Unspecified fetal and placental problem
657 , Polyhydramnios
658 , Other problems associated with amniotic cavity and membranes
658.0 , Oligohydramnios
658.1 , Premature rupture of membranes
658.2 , Delayed delivery after spontaneous or unspecified rupture of membranes
658.3 , Delayed delivery after artificial rupture of membranes
658.4 , Infection of amniotic cavity
658.8 , Other
658.9 , Unspecified
659 , Other indications for care or intervention related to labor and delivery, not elsewhere classified
659.0 , Failed mechanical induction
659.1 , Failed medical or unspecified induction
659.2 , Maternal pyrexia during labor, unspecified
659.3 , Generalized infection during labor
659.4 , Grand multiparity
659.5 , Elderly primigravida
659.6 , Elderly multigravida
659.7 , Abnormality in fetal heart rate or rhythm
659.8 , Other specified indications for care or intervention related to labor and delivery
659.9 , Unspecified indication for care or intervention related to labor and delivery
0 , unspecified as to episode of care or not applicable
1 , delivered, with or without mention of antepartum condition
2 , delivered, with mention of postpartum complication
3 , antepartum condition or complication
4 , postpartum condition or complication
660 , Obstructed labor
660.0 , Obstruction caused by malposition of fetus at onset of labor
660.1 , Obstruction by bony pelvis
660.2 , Obstruction by abnormal pelvic soft tissues
660.3 , Deep transverse arrest and persistent occipitoposterior position
660.4 , Shoulder (girdle) dystocia
660.5 , Locked twins
660.6 , Failed trial of labor, unspecified
660.7 , Failed forceps or vacuum extractor, unspecified
660.8 , Other causes of obstructed labor
660.9 , Unspecified obstructed labor
661 , Abnormality of forces of labor
661.0 , Primary uterine inertia
661.1 , Secondary uterine inertia
661.2 , Other and unspecified uterine inertia
661.3 , Precipitate labor
661.4 , Hypertonic, incoordinate, or prolonged uterine contractions
661.9 , Unspecified abnormality of labor
662 , Long labor
662.0 , Prolonged first stage
662.1 , Prolonged labor, unspecified
662.2 , Prolonged second stage
662.3 , Delayed delivery of second twin, triplet, etc.
663 , Umbilical cord complications
663.0 , Prolapse of cord
663.1 , Cord around neck, with compression
663.2 , Other and unspecified cord entanglement, with compression
663.3 , Other and unspecified cord entanglement, without mention of compression
663.4 , Short cord
663.5 , Vasa previa
663.6 , Vascular lesions of cord
663.8 , Other umbilical cord complications
663.9 , Unspecified umbilical cord complication
664 , Trauma to perineum and vulva during delivery
664.0 , First-degree perineal laceration
664.1 , Second-degree perineal laceration
664.2 , Third-degree perineal laceration
664.3 , Fourth-degree perineal laceration
664.4 , Unspecified perineal laceration
664.5 , Vulval and perineal hematoma
664.6 , Anal sphincter tear complicating delivery, not associated with third-degree perineal laceration
664.8 , Other specified trauma to perineum and vulva
664.9 , Unspecified trauma to perineum and vulva
665 , Other obstetrical trauma
665.0 , Rupture of uterus before onset of labor
665.1 , Rupture of uterus during labor
665.2 , Inversion of uterus
665.3 , Laceration of cervix
665.4 , High vaginal laceration
665.5 , Other injury to pelvic organs
665.6 , Damage to pelvic joints and ligaments
665.7 , Pelvic hematoma
665.8 , Other specified obstetrical trauma
665.9 , Unspecified obstetrical trauma
666 , Postpartum hemorrhage
666.0 , Third-stage hemorrhage
666.1 , Other immediate postpartum hemorrhage
666.2 , Delayed and secondary postpartum hemorrhage
666.3 , Postpartum coagulation defects
667 , Retained placenta without hemorrhage
667.0 , Retained placenta without hemorrhage
667.1 , Retained portions of placenta or membranes, without hemorrhage
668 , Complications of the administration of anesthetic or other sedation in labor and delivery
668.0 , Pulmonary complications
668.1 , Cardiac complications
668.2 , Central nervous system complications
668.8 , Other complications of anesthesia or other sedation in labor and delivery
668.9 , Unspecified complication of anesthesia and other sedation
669 , Other complications of labor and delivery, not elsewhere classified
669.0 , Maternal distress
669.1 , Shock during or following labor and delivery
669.2 , Maternal hypotension syndrome
669.3 , Acute renal failure following labor and delivery
669.4 , Other complications of obstetrical surgery and procedures
669.5 , Forceps or vacuum extractor delivery without mention of indication
669.6 , Breech extraction, without mention of indication
669.7 , Cesarean delivery, without mention of indication
669.8 , Other complications of labor and delivery
669.9 , Unspecified complication of labor and delivery
0 , unspecified as to episode of care or not applicable
1 , delivered, with or without mention of antepartum condition
2 , delivered, with mention of postpartum complication
3 , antepartum condition or complication
4 , postpartum condition or complication
670 , Major puerperal infection
671 , Venous complications in pregnancy and the puerperium
671.0 , Varicose veins of legs
671.1 , Varicose veins of vulva and perineum
671.2 , Superficial thrombophlebitis
671.3 , Deep phlebothrombosis, antepartum
671.4 , Deep phlebothrombosis, postpartum
671.5 , Other phlebitis and thrombosis
671.8 , Other venous complications
671.9 , Unspecified venous complication
672 , Pyrexia of unknown origin during the puerperium
673 , Obstetrical pulmonary embolism
673.0 , Obstetrical air embolism
673.1 , Amniotic fluid embolism
673.2 , Obstetrical blood-clot embolism
673.3 , Obstetrical pyemic and septic embolism
673.8 , Other pulmonary embolism
674 , Other and unspecified complications of the puerperium, not elsewhere classified
674.0 , Cerebrovascular disorders in the puerperium
674.1 , Disruption of cesarean wound
674.2 , Disruption of perineal wound
674.3 , Other complications of obstetrical surgical wounds
674.4 , Placental polyp
674.5 , Peripartum cardiomyopathy
674.8 , Other
674.9 , Unspecified
675 , Infections of the breast and nipple associated with childbirth
675.0 , Infections of nipple
675.1 , Abscess of breast
675.2 , Nonpurulent mastitis
675.8 , Other specified infections of the breast and nipple
675.9 , Unspecified infection of the breast and nipple
676 , Other disorders of the breast associated with childbirth and disorders of lactation
676.0 , Retracted nipple
676.1 , Cracked nipple
676.2 , Engorgement of breasts
676.3 , Other and unspecified disorder of breast
676.4 , Failure of lactation
676.5 , Suppressed lactation
676.6 , Galactorrhea
676.8 , Other disorders of lactation
676.9 , Unspecified disorder of lactation
677 , Late effect of complication of pregnancy, childbirth, and the puerperium
680 , Carbuncle and furuncle
680.0 , Face
680.1 , Neck
680.2 , Trunk
680.3 , Upper arm and forearm
680.4 , Hand
680.5 , Buttock
680.6 , Leg, except foot
680.7 , Foot
680.8 , Other specified sites
680.9 , Unspecified site
681 , Cellulitis and abscess of finger and toe
681.0 , Finger
681.00 , Cellulitis and abscess, unspecified
681.01 , Felon
681.02 , Onychia and paronychia of finger
681.1 , Toe
681.10 , Cellulitis and abscess, unspecified
681.11 , Onychia and paronychia of toe
681.9 , Cellulitis and abscess of unspecified digit
682 , Other cellulitis and abscess
682.0 , Face
682.1 , Neck
682.2 , Trunk
682.3 , Upper arm and forearm
682.4 , Hand, except fingers and thumb
682.5 , Buttock
682.6 , Leg, except foot
682.7 , Foot, except toes
682.8 , Other specified sites
682.9 , Unspecified site
683 , Acute lymphadenitis
684 , Impetigo
685 , Pilonidal cyst
685.0 , With abscess
685.1 , Without mention of abscess
686 , Other local infections of skin and subcutaneous tissue
686.0 , Pyoderma
686.00 , Pyoderma, unspecified
686.01 , Pyoderma gangrenosum
686.09 , Other pyoderma
686.1 , Pyogenic granuloma
686.8 , Other specified local infections of skin and subcutaneous tissue
686.9 , Unspecified local infection of skin and subcutaneous tissue
690 , Erythematosquamous dermatosis
690.1 , Seborrheic dermatitis
690.10 , Seborheic dermatitis, unspecified
690.11 , Seborrhea capitis
690.12 , Seborrheic infantile dermatitis
690.18 , Other seborrheic dermatitis
690.8 , Other erythematosquamous dermatosis
691 , Atopic dermatitis and related conditions
691.0 , Diaper or napkin rash
691.8 , Other atopic dermatitis and related conditions
692 , Contact dermatitis and other eczema
692.0 , Due to detergents
692.1 , Due to oils and greases
692.2 , Due to solvents
692.3 , Due to drugs and medicines in contact with skin
692.4 , Due to other chemical products
692.5 , Due to food in contact with skin
692.6 , Due to plants [except food]
692.7 , Due to solar radiation
692.70 , Unspecified dermatitis due to sun
692.71 , Sunburn
692.72 , Acute dermatitis due to solar radiation
692.73 , Actinic reticuloid and actinic granuloma
692.74 , Other chronic dermatitis due to solar radiation
692.75 , Disseminated superficial actinic porokeratosis (DSAP)
692.76 , Sunburn of second degree
692.77 , Sunburn of third degree
692.79 , Other dermatitis due to solar radiation
692.8 , Due to other specified agents
692.81 , Dermatitis due to cosmetics
692.82 , Dermatitis due to other radiation
692.83 , Dermatitis due to metals
692.84 , Due to animal (cat) (dog) dander
692.89 , Other
692.9 , Unspecified cause
693 , Dermatitis due to substances taken internally
693.0 , Due to drugs and medicines
693.1 , Due to food
693.8 , Due to other specified substances taken internally
693.9 , Due to unspecified substance taken internally
694 , Bullous dermatoses
694.0 , Dermatitis herpetiformis
694.1 , Subcorneal pustular dermatosis
694.2 , Juvenile dermatitis herpetiformis
694.3 , Impetigo herpetiformis
694.4 , Pemphigus
694.5 , Pemphigoid
694.6 , Benign mucous membrane pemphigoid
694.60 , Without mention of ocular involvement
694.61 , With ocular involvement
694.8 , Other specified bullous dermatoses
694.9 , Unspecified bullous dermatoses
695 , Erythematous conditions
695.0 , Toxic erythema
695.1 , Erythema multiforme
695.2 , Erythema nodosum
695.3 , Rosacea
695.4 , Lupus erythematosus
695.8 , Other specified erythematous conditions
695.81 , Ritter's disease
695.89 , Other
695.9 , Unspecified erythematous condition
696 , Psoriasis and similar disorders
696.0 , Psoriatic arthropathy
696.1 , Other psoriasis
696.2 , Parapsoriasis
696.3 , Pityriasis rosea
696.4 , Pityriasis rubra pilaris
696.5 , Other and unspecified pityriasis
696.8 , Other
697 , Lichen
697.0 , Lichen planus
697.1 , Lichen nitidus
697.8 , Other lichen, not elsewhere classified
697.9 , Lichen, unspecified
698 , Pruritus and related conditions
698.0 , Pruritus ani
698.1 , Pruritus of genital organs
698.2 , Prurigo
698.3 , Lichenification and lichen simplex chronicus
698.4 , Dermatitis factitia [artefacta]
698.8 , Other specified pruritic conditions
698.9 , Unspecified pruritic disorder
700 , Corns and callosities
701 , Other hypertrophic and atrophic conditions of skin
701.0 , Circumscribed scleroderma
701.1 , Keratoderma, acquired
701.2 , Acquired acanthosis nigricans
701.3 , Striae atrophicae
701.4 , Keloid scar
701.5 , Other abnormal granulation tissue
701.8 , Other specified hypertrophic and atrophic conditions of skin
701.9 , Unspecified hypertrophic and atrophic conditions of skin
702 , Other dermatoses
702.0 , Actinic keratosis
702.1 , Seborrheic keratosis
702.11 , Inflamed seborrheic keratosis
702.19 , Other seborrheic keratosis
702.8 , Other specified dermatoses
703 , Diseases of nail
703.0 , Ingrowing nail
703.8 , Other specified diseases of nail
703.9 , Unspecified disease of nail
704 , Diseases of hair and hair follicles
704.0 , Alopecia
704.00 , Alopecia, unspecified
704.01 , Alopecia areata
704.02 , Telogen effluvium
704.09 , Other
704.1 , Hirsutism
704.2 , Abnormalities of the hair
704.3 , Variations in hair color
704.8 , Other specified diseases of hair and hair follicles
704.9 , Unspecified disease of hair and hair follicles
705 , Disorders of sweat glands
705.0 , Anhidrosis
705.1 , Prickly heat
705.2 , Focal hyperhidrosis
705.21 , Primary focal hyperhidrosis
705.22 , Secondary focal hyperhidrosis
705.8 , Other specified disorders of sweat glands
705.81 , Dyshidrosis
705.82 , Fox-Fordyce disease
705.83 , Hidradenitis
705.89 , Other
705.9 , Unspecified disorder of sweat glands
706 , Diseases of sebaceous glands
706.0 , Acne varioliformis
706.1 , Other acne
706.2 , Sebaceous cyst
706.3 , Seborrhea
706.8 , Other specified diseases of sebaceous glands
706.9 , Unspecified disease of sebaceous glands
707 , Chronic ulcer of skin
707.0 , Decubitus ulcer
707.1 , Ulcer of lower limbs, except decubitus
707.10 , Ulcer of lower limb, unspecified
707.11 , Ulcer of thigh
707.12 , Ulcer of calf
707.13 , Ulcer of ankle
707.14 , Ulcer of heel and midfoot
707.15 , Ulcer of other part of foot
707.19 , Ulcer of other part of lower limb
707.8 , Chronic ulcer of other specified sites
707.9 , Chronic ulcer of unspecified site
708 , Urticaria
708.0 , Allergic urticaria
708.1 , Idiopathic urticaria
708.2 , Urticaria due to cold and heat
708.3 , Dermatographic urticaria
708.4 , Vibratory urticaria
708.5 , Cholinergic urticaria
708.8 , Other specified urticaria
708.9 , Urticaria, unspecified
709 , Other disorders of skin and subcutaneous tissue
709.0 , Dyschromia
709.00 , Dyschromia, unspecified
709.01 , Vitiligo
709.09 , Other
709.1 , Vascular disorders of skin
709.2 , Scar conditions and fibrosis of skin
709.3 , Degenerative skin disorders
709.4 , Foreign body granuloma of skin and subcutaneous tissue
709.8 , Other specified disorders of skin
709.9 , Unspecified disorder of skin and subcutaneous tissue
0 , site unspecified
1 , shoulder region
2 , upper arm
3 , forearm
4 , hand
5 , pelvic region and thigh
6 , lower leg
7 , ankle and foot
8 , other specified sites
9 , multiple sites
710 , Diffuse diseases of connective tissue
710.0 , Systemic lupus erythematosus
710.1 , Systemic sclerosis
710.2 , Sicca syndrome
710.3 , Dermatomyositis
710.4 , Polymyositis
710.5 , Eosinophilia myalgia syndrome
710.8 , Other specified diffuse diseases of connective tissue
710.9 , Unspecified diffuse connective tissue disease
711 , Arthropathy associated with infections
0 , site unspecified
1 , shoulder region
2 , upper arm
3 , forearm
4 , hand
5 , pelvic region and thigh
6 , lower leg
7 , ankle and foot
8 , other specified sites
9 , multiple sites
711.0 , Pyogenic arthritis
711.1 , Arthropathy associated with Reiter's disease and nonspecific urethritis
711.2 , Arthropathy in Behçet's syndrome
711.3 , Postdysenteric arthropathy
711.4 , Arthropathy associated with other bacterial diseases
711.5 , Arthropathy associated with other viral diseases
711.6 , Arthropathy associated with mycoses
711.7 , Arthropathy associated with helminthiasis
711.8 , Arthropathy associated with other infectious and parasitic diseases
711.9 , Unspecified infective arthritis
712 , Crystal arthropathies
0 , site unspecified
1 , shoulder region
2 , upper arm
3 , forearm
4 , hand
5 , pelvic region and thigh
6 , lower leg
7 , ankle and foot
8 , other specified sites
9 , multiple sites
712.1 , Chondrocalcinosis due to dicalcium phosphate crystals
712.2 , Chondrocalcinosis due to pyrophosphate crystals
712.3 , Chondrocalcinosis, unspecified
712.8 , Other specified crystal arthropathies
712.9 , Unspecified crystal arthropathy
713 , Arthropathy associated with other disorders classified elsewhere
713.0 , Arthropathy associated with other endocrine and metabolic disorders
713.1 , Arthropathy associated with gastrointestinal conditions other than infections
713.2 , Arthropathy associated with hematological disorders
713.3 , Arthropathy associated with dermatological disorders
713.4 , Arthropathy associated with respiratory disorders
713.5 , Arthropathy associated with neurological disorders
713.6 , Arthropathy associated with hypersensitivity reaction
713.7 , Other general diseases with articular involvement
713.8 , Arthropathy associated with other conditions classifiable elsewhere
714 , Rheumatoid arthritis and other inflammatory polyarthropathies
714.0 , Rheumatoid arthritis
714.1 , Felty's syndrome
714.2 , Other rheumatoid arthritis with visceral or systemic involvement
714.3 , Juvenile chronic polyarthritis
714.30 , Polyarticular juvenile rheumatoid arthritis, chronic or unspecified
714.31 , Polyarticular juvenile rheumatoid arthritis, acute
714.32 , Pauciarticular juvenile rheumatoid arthritis
714.33 , Monoarticular juvenile rheumatoid arthritis
714.4 , Chronic postrheumatic arthropathy
714.8 , Other specified inflammatory polyarthropathies
714.81 , Rheumatoid lung
714.89 , Other
714.9 , Unspecified inflammatory polyarthropathy
715 , Osteoarthrosis and allied disorders
0 , site unspecified
1 , shoulder region
2 , upper arm
3 , forearm
4 , hand
5 , pelvic region and thigh
6 , lower leg
7 , ankle and foot
8 , other specified sites
9 , multiple sites
715.0 , Osteoarthrosis, generalized
715.1 , Osteoarthrosis, localized, primary
715.2 , Osteoarthrosis, localized, secondary
715.3 , Osteoarthrosis, localized, not specified whether primary or secondary
715.8 , Osteoarthrosis involving, or with mention of more than one site, but not specified as generalized
715.9 , Osteoarthrosis, unspecified whether generalized or localized
716 , Other and unspecified arthropathies
0 , site unspecified
1 , shoulder region
2 , upper arm
3 , forearm
4 , hand
5 , pelvic region and thigh
6 , lower leg
7 , ankle and foot
8 , other specified sites
9 , multiple sites
716.0 , Kaschin-Beck disease
716.1 , Traumatic arthropathy
716.2 , Allergic arthritis
716.3 , Climacteric arthritis
716.4 , Transient arthropathy
716.5 , Unspecified polyarthropathy or polyarthritis
716.6 , Unspecified monoarthritis
716.8 , Other specified arthropathy
716.9 , Arthropathy, unspecified
717 , Internal derangement of knee
717.0 , Old bucket handle tear of medial meniscus
717.1 , Derangement of anterior horn of medial meniscus
717.2 , Derangement of posterior horn of medial meniscus
717.3 , Other and unspecified derangement of medial meniscus
717.4 , Derangement of lateral meniscus
717.40 , Derangement of lateral meniscus, unspecified
717.41 , Bucket handle tear of lateral meniscus
717.42 , Derangement of anterior horn of lateral meniscus
717.43 , Derangement of posterior horn of lateral meniscus
717.49 , Other
717.5 , Derangement of meniscus, not elsewhere classified
717.6 , Loose body in knee
717.7 , Chondromalacia of patella
717.8 , Other internal derangement of knee
717.81 , Old disruption of lateral collateral ligament
717.82 , Old disruption of medial collateral ligament
717.83 , Old disruption of anterior cruciate ligament
717.84 , Old disruption of posterior cruciate ligament
717.85 , Old disruption of other ligaments of knee
717.89 , Other
717.9 , Unspecified internal derangement of knee
718 , Other derangement of joint
0 , site unspecified
1 , shoulder region
2 , upper arm
3 , forearm
4 , hand
5 , pelvic region and thigh
6 , lower leg
7 , ankle and foot
8 , other specified sites
9 , multiple sites
718.0 , Articular cartilage disorder
718.1 , Loose body in joint
718.2 , Pathological dislocation
718.3 , Recurrent dislocation of joint
718.4 , Contracture of joint
718.5 , Ankylosis of joint
718.6 , Unspecified intrapelvic protrusion of acetabulum
718.7 , Developmental dislocation of joint
718.8 , Other joint derangement, not elsewhere classified
718.9 , Unspecified derangement of joint
719 , Other and unspecified disorders of joint
0 , site unspecified
1 , shoulder region
2 , upper arm
3 , forearm
4 , hand
5 , pelvic region and thigh
6 , lower leg
7 , ankle and foot
8 , other specified sites
9 , multiple sites
719.0 , Effusion of joint
719.1 , Hemarthrosis
719.2 , Villonodular synovitis
719.3 , Palindromic rheumatism
719.4 , Pain in joint
719.5 , Stiffness of joint, not elsewhere classified
719.6 , Other symptoms referable to joint
719.7 , Difficulty in walking
719.8 , Other specified disorders of joint
719.9 , Unspecified disorder of joint
720 , Ankylosing spondylitis and other inflammatory spondylopathies
720.0 , Ankylosing spondylitis
720.1 , Spinal enthesopathy
720.2 , Sacroiliitis, not elsewhere classified
720.8 , Other inflammatory spondylopathies
720.81 , Inflammatory spondylopathies in diseases classified elsewhere
720.89 , Other
720.9 , Unspecified inflammatory spondylopathy
721 , Spondylosis and allied disorders
721.0 , Cervical spondylosis without myelopathy
721.1 , Cervical spondylosis with myelopathy
721.2 , Thoracic spondylosis without myelopathy
721.3 , Lumbosacral spondylosis without myelopathy
721.4 , Thoracic or lumbar spondylosis with myelopathy
721.41 , Thoracic region
721.42 , Lumbar region
721.5 , Kissing spine
721.6 , Ankylosing vertebral hyperostosis
721.7 , Traumatic spondylopathy
721.8 , Other allied disorders of spine
721.9 , Spondylosis of unspecified site
721.90 , Without mention of myelopathy
721.91 , With myelopathy
722 , Intervertebral disc disorders
722.0 , Displacement of cervical intervertebral disc without myelopathy
722.1 , Displacement of thoracic or lumbar intervertebral disc without myelopathy
722.10 , Lumbar intervertebral disc without myelopathy
722.11 , Thoracic intervertebral disc without myelopathy
722.2 , Displacement of intervertebral disc, site unspecified, without myelopathy
722.3 , Schmorl's nodes
722.30 , Unspecified region
722.31 , Thoracic region
722.32 , Lumbar region
722.39 , Other
722.4 , Degeneration of cervical intervertebral disc
722.5 , Degeneration of thoracic or lumbar intervertebral disc
722.51 , Thoracic or thoracolumbar intervertebral disc
722.52 , Lumbar or lumbosacral intervertebral disc
722.6 , Degeneration of intervertebral disc, site unspecified
722.7 , Intervertebral disc disorder with myelopathy
722.70 , Unspecified region
722.71 , Cervical region
722.72 , Thoracic region
722.73 , Lumbar region
722.8 , Postlaminectomy syndrome
722.80 , Unspecified region
722.81 , Cervical region
722.82 , Thoracic region
722.83 , Lumbar region
722.9 , Other and unspecified disc disorder
722.90 , Unspecified region
722.91 , Cervical region
722.92 , Thoracic region
722.93 , Lumbar region
723 , Other disorders of cervical region
723.0 , Spinal stenosis of cervical region
723.1 , Cervicalgia
723.2 , Cervicocranial syndrome
723.3 , Cervicobrachial syndrome (diffuse)
723.4 , Brachia neuritis or radiculitis NOS
723.5 , Torticollis, unspecified
723.6 , Panniculitis specified as affecting neck
723.7 , Ossification of posterior longitudinal ligament in cervical region
723.8 , Other syndromes affecting cervical region
723.9 , Unspecified musculoskeletal disorders and symptoms referable to neck
724 , Other and unspecified disorders of back
724.0 , Spinal stenosis, other than cervical
724.00 , Spinal stenosis, unspecified region
724.01 , Thoracic region
724.02 , Lumbar region
724.09 , Other
724.1 , Pain in thoracic spine
724.2 , Lumbago
724.3 , Sciatia
724.4 , Thoracic or lumbosacral neuritis or radiculitis, unspecified
724.5 , Backache, unspecified
724.6 , Disorders of sacrum
724.7 , Disorders of coccyx
724.70 , Unspecified disorder of coccyx
724.71 , Hypermobility of coccyx
724.79 , Other
724.8 , Other symptoms referable to back
724.9 , Other unspecified back disorders
725 , Polymyalgia rheumatica
726 , Peripheral enthesopathies and allied syndromes
726.0 , Adhesive capsulitis of shoulder
726.1 , Rotator cuff syndrome of shoulder and allied disorders
726.10 , Disorders of bursae and tendons in shoulder region, unspecified
726.11 , Calcifying tendinitis of shoulder
726.12 , Bicipital tenosynovitis
726.19 , Other specified disorders
726.2 , Other affections of shoulder region, not elsewhere classified
726.3 , Enthesopathy of elbow region
726.30 , Enthesopathy of elbow, unspecified
726.31 , Medial epicondylitis
726.32 , Lateral epicondylitis
726.33 , Olecranon bursitis
726.39 , Other
726.4 , Enthesopathy of wrist and carpus
726.5 , Enthesopathy of hip region
726.6 , Enthesopathy of knee
726.60 , Enthesopathy of knee, unspecified
726.61 , Pes anserinus tendinitis or bursitis
726.62 , Tibial collateral ligament bursitis
726.63 , Fibular collateral ligament bursitis
726.64 , Patellar tendinitis
726.65 , Prepatellar bursitis
726.69 , Other
726.7 , Enthesopathy of ankle and tarsus
726.70 , Enthesopathy of ankle and tarsus, unspecified
726.71 , Achilles bursitis or tendinitis
726.72 , Tibialis tendinitis
726.73 , Calcaneal spur
726.79 , Other
726.8 , Other peripheral enthesopathies
726.9 , Unspecified enthesopathy
726.90 , Enthesopathy of unspecified site
726.91 , Exostosis of unspecified site
727 , Other disorders of synovium, tendon, and bursa
727.0 , Synovitis and tenosynovitis
727.00 , Synovitis and tenosynovitis, unspecified
727.01 , Synovitis and tenosynovitis in diseases classified elsewhere
727.02 , Giant cell tumor of tendon sheath
727.03 , Trigger finger (acquired)
727.04 , Radial styloid tenosynovitis
727.05 , Other tenosynovitis or hand and wrist
